Email,Phone,Social Media Links
N/A,N/A,"https://www.facebook.com/AECCNepal/, https://www.linkedin.com/company/aecc-global-nepal/, https://www.instagram.com/aecc.nepal/"
info@ktmeducational.edu.np,N/A,"https://www.facebook.com/KTMIMMIGRATION, https://www.instagram.com/ktmeducational/"
N/A,N/A,"https://www.facebook.com/jasso.studentexchange, https://twitter.com/JASSO_general"
N/A,N/A,"https://www.facebook.com/BritishCouncilNepal, https://www.instagram.com/npbritish, https://twitter.com/npBritish"
N/A,N/A,N/A
N/A,N/A,"https://www.facebook.com/ieltsbyidp, https://www.instagram.com/ieltsbyidp/"
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,"https://www.facebook.com/Eduvibe.com.np, https://www.instagram.com/eduvibe2018/"
enquiry@educationtreeglobal.com,N/A,"https://www.linkedin.com/company/education-tree-global/, https://www.facebook.com/EducationTreeGlobal/, https://twitter.com/EducationTreeG?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor, https://www.instagram.com/educationtree.global/"
N/A,9849194949,"https://twitter.com/graceintlgroup/, https://twitter.com/graceintlgroup?lang=en, https://www.instagram.com/graceintlgroup/, https://www.twitter.com/graceintlgroup/, https://www.facebook.com/graceintlgroup/"
N/A,N/A,N/A
N/A,N/A,"https://www.facebook.com/AECCNepal/, https://www.linkedin.com/company/aecc-global-nepal/, https://www.instagram.com/aecc.nepal/"
N/A,N/A,"https://www.linkedin.com/company/education-tree-global/, https://www.facebook.com/EducationTreeGlobal/, https://twitter.com/EducationTreeG?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor, https://www.instagram.com/educationtree.global/"
N/A,N/A,N/A
N/A,9849194949,"https://twitter.com/graceintlgroup/, https://twitter.com/graceintlgroup?lang=en, https://www.instagram.com/graceintlgroup/, https://www.twitter.com/graceintlgroup/, https://www.facebook.com/graceintlgroup/"
info@consultancynepal.com,N/A,N/A
"support@ptetutorials.com, melbourne@aussizzgroup.com",N/A,"https://www.linkedin.com/company/pte-tutorials, https://www.facebook.com/ptetutorials, https://www.instagram.com/pte.tutorials/, https://twitter.com/ptetutorials"
N/A,N/A,N/A
N/A,N/A,"https://www.facebook.com/pages/JAPAN-STUDY-SUPPORT/238754272840327, https://www.instagram.com/japan_study_support/"
N/A,N/A,"https://www.facebook.com/AECCNepal/, https://www.linkedin.com/company/aecc-global-nepal/, https://www.instagram.com/aecc.nepal/"
N/A,N/A,N/A
N/A,N/A,"https://www.instagram.com/afnovisaguide, https://www.facebook.com/profile.php?id=100088855584445"
info@educationmarketingsolutions.com,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,"https://twitter.com/intent/tweet?text=IELTS%20Benefits%3A%20Why%20take%20IELTS%20with%20the%20British%20Council%3F&url=https%3A%2F%2Ftakeielts.britishcouncil.org%2Ftake-ielts%2Fielts-benefits, https://www.linkedin.com/shareArticle?mini=true&url=https%3A%2F%2Ftakeielts.britishcouncil.org%2Ftake-ielts%2Fielts-benefits&title=IELTS%20Benefits%3A%20Why%20take%20IELTS%20with%20the%20British%20Council%3F, https://twitter.com/takeielts?, https://www.instagram.com/takeieltsofficial/, https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Ftakeielts.britishcouncil.org%2Ftake-ielts%2Fielts-benefits, https://www.facebook.com/TakeIELTSOfficial/?locale=en_GB"
N/A,N/A,"https://www.instagram.com/afnovisaguide, https://www.facebook.com/profile.php?id=100088855584445"
N/A,N/A,"https://www.facebook.com/livechat, https://www.linkedin.com/company/livechat/, https://www.instagram.com/livechat/, https://twitter.com/intent/follow?screen_name=LiveChat"
N/A,N/A,N/A
N/A,N/A,"https://www.facebook.com/livechat, https://www.linkedin.com/company/livechat/, https://www.instagram.com/livechat/, https://twitter.com/intent/follow?screen_name=LiveChat"
"dipendra.286@gmail.com, info@consultancynepal.com",N/A,N/A
N/A,N/A,N/A
N/A,N/A,"https://www.instagram.com/educationscom/, https://www.instagram.com/educationscom/?utm_source=EDU&utm_medium=home-page-user-journey, https://www.facebook.com/educationscom/, https://www.linkedin.com/company/1875016/"
N/A,N/A,"https://www.facebook.com/TakeIELTSOfficial/?locale=en_GB, https://twitter.com/takeielts?, https://www.instagram.com/takeieltsofficial/"
"support@ptetutorials.com, melbourne@aussizzgroup.com",N/A,"https://www.linkedin.com/company/pte-tutorials, https://www.facebook.com/ptetutorials, https://www.instagram.com/pte.tutorials/, https://twitter.com/ptetutorials"
"support@ptenepal.com.npAddressChiple, Emailmail.easypte@gmail.com",9805168171,http://www.facebook.com/ptenepal.official
N/A,"9851082363, 9845043179, 9851273832, 9824432672, 9808886540, 9849203463, 9803262136","https://www.facebook.com/goretoeducationalconsultancy/, https://www.instagram.com/goretoconsultancy/, https://www.linkedin.com/company/goreto-educational-consultancy/, https://www.facebook.com/goretoeducationalconsultancy/reviews/?ref=page_internal"
N/A,"9851082363, 9845043179, 9851273832, 9824432672, 9808886540, 9849203463, 9803262136","https://www.instagram.com/goretoconsultancy/, https://www.linkedin.com/company/goreto-educational-consultancy/, https://www.facebook.com/goretoeducationalconsultancy/"
N/A,N/A,N/A
info@niec.edu.np,9801030907,"https://www.facebook.com/niecktm, https://www.instagram.com/niecktm/"
